,0
1970-01-01 02:08:00,97.5831228424021
1970-01-01 02:09:00,94.11204687339347
1970-01-01 02:10:00,128.0
1970-01-01 02:11:00,93.82822852086346
1970-01-01 02:12:00,91.43246530309992
1970-01-01 02:13:00,91.44660769688623
1970-01-01 02:14:00,94.77638558535428
1970-01-01 02:15:00,89.2137752199354
1970-01-01 02:16:00,91.86432431715622
1970-01-01 02:17:00,90.00626000997961
1970-01-01 02:18:00,91.54163654686579
1970-01-01 02:19:00,92.1242527479188
1970-01-01 02:20:00,91.56451584889714
1970-01-01 02:21:00,94.15746416267788
1970-01-01 02:22:00,91.22228137926254
1970-01-01 02:23:00,91.67345858155865
1970-01-01 02:24:00,88.96847745830021
1970-01-01 02:25:00,89.6167696208115
1970-01-01 02:26:00,91.50772180870007
1970-01-01 02:27:00,88.87700385834039
1970-01-01 02:28:00,91.72247595779024
1970-01-01 02:29:00,91.82637410139303
1970-01-01 02:30:00,93.17685792767325
1970-01-01 02:31:00,88.44754971345954
1970-01-01 02:32:00,93.45078511461995
1970-01-01 02:33:00,89.9288973875883
1970-01-01 02:34:00,90.50398188497205
1970-01-01 02:35:00,90.79764250561969
1970-01-01 02:36:00,90.54255941371173
1970-01-01 02:37:00,90.80220608788518
1970-01-01 02:38:00,88.49560613223059
1970-01-01 02:39:00,92.94861946142407
1970-01-01 02:40:00,95.87955081948186
1970-01-01 02:41:00,92.23285302718773
1970-01-01 02:42:00,88.89134877991955
1970-01-01 02:43:00,91.04856380916132
1970-01-01 02:44:00,90.07090425240843
1970-01-01 02:45:00,93.95142371227429
1970-01-01 02:46:00,89.65738175811016
1970-01-01 02:47:00,88.1770964967441
1970-01-01 02:48:00,88.96453100627424
1970-01-01 02:49:00,92.73229524462788
1970-01-01 02:50:00,89.07197282911595
1970-01-01 02:51:00,92.41071564284817
1970-01-01 02:52:00,87.75700103395518
1970-01-01 02:53:00,91.46510031335394
1970-01-01 02:54:00,90.63343765337976
1970-01-01 02:55:00,94.23805026567649
1970-01-01 02:56:00,90.44370069570932
1970-01-01 02:57:00,91.74153513566195
1970-01-01 02:58:00,89.10060970967753
1970-01-01 02:59:00,86.79774603509985
1970-01-01 03:00:00,88.58480313828697
1970-01-01 03:01:00,88.53530693700229
1970-01-01 03:02:00,87.98352849052436
1970-01-01 03:03:00,91.37772826172326
1970-01-01 03:04:00,87.88716124049911
1970-01-01 03:05:00,93.06329282048284
1970-01-01 03:06:00,91.22100493476664
1970-01-01 03:07:00,86.97256697239752
1970-01-01 03:08:00,94.20913279423624
1970-01-01 03:09:00,90.10393171535375
1970-01-01 03:10:00,92.89810200470369
1970-01-01 03:11:00,88.56708651515626
1970-01-01 03:12:00,92.81827795170001
1970-01-01 03:13:00,91.24436652125391
1970-01-01 03:14:00,89.51956859994038
1970-01-01 03:15:00,90.33293311763
1970-01-01 03:16:00,87.94669282640515
1970-01-01 03:17:00,86.48425465216513
1970-01-01 03:18:00,84.93766763278737
1970-01-01 03:19:00,91.57288407899908
1970-01-01 03:20:00,90.02472697323887
1970-01-01 03:21:00,92.87321245453145
1970-01-01 03:22:00,87.09789513415045
1970-01-01 03:23:00,89.65274597798992
1970-01-01 03:24:00,90.35004468061383
1970-01-01 03:25:00,93.39849540131155
1970-01-01 03:26:00,90.24935573397757
1970-01-01 03:27:00,86.04402886445375
1970-01-01 03:28:00,89.65211794134977
1970-01-01 03:29:00,91.16700350744772
1970-01-01 03:30:00,89.34264854006577
1970-01-01 03:31:00,90.70582665729263
1970-01-01 03:32:00,42.0
1970-01-01 03:33:00,87.4664670885673
1970-01-01 03:34:00,86.75269198713298
1970-01-01 03:35:00,88.76814693119236
1970-01-01 03:36:00,88.86610245001987
1970-01-01 03:37:00,92.5434356323194
1970-01-01 03:38:00,87.11124058652057
1970-01-01 03:39:00,89.25400479822756
1970-01-01 03:40:00,188.0
1970-01-01 03:41:00,91.65523055089659
1970-01-01 03:42:00,89.8065328459951
1970-01-01 03:43:00,93.81310735209183
1970-01-01 03:44:00,90.87034049333126
1970-01-01 03:45:00,91.54385538635759
1970-01-01 03:46:00,88.71623321562625
1970-01-01 03:47:00,88.6925720756035
1970-01-01 03:48:00,90.69946780257254
1970-01-01 03:49:00,90.02723310551534
1970-01-01 03:50:00,92.20278995818742
1970-01-01 03:51:00,93.94345258555697
1970-01-01 03:52:00,90.99820549205873
1970-01-01 03:53:00,88.0179484646864
1970-01-01 03:54:00,91.96994118505353
1970-01-01 03:55:00,90.92553331331773
1970-01-01 03:56:00,88.38009434902222
1970-01-01 03:57:00,90.1107148921853
1970-01-01 03:58:00,88.92129904714508
1970-01-01 03:59:00,89.60049892966134
1970-01-01 04:00:00,88.15987428195325
1970-01-01 04:01:00,88.16469759664001
1970-01-01 04:02:00,87.9691273236167
1970-01-01 04:03:00,88.62678831368504
1970-01-01 04:04:00,92.48124456639266
1970-01-01 04:05:00,85.54373350256527
1970-01-01 04:06:00,90.38386117725999
1970-01-01 04:07:00,89.95296493660898
1970-01-01 04:08:00,45.0
1970-01-01 04:09:00,84.77015915614346
1970-01-01 04:10:00,87.13001779267134
1970-01-01 04:11:00,86.6795915247501
1970-01-01 04:12:00,87.75431772325996
1970-01-01 04:13:00,89.1214304582582
1970-01-01 04:14:00,88.60526345423742
1970-01-01 04:15:00,87.50028338307392
1970-01-01 04:16:00,90.66551389694375
1970-01-01 04:17:00,90.84642433478498
1970-01-01 04:18:00,89.9841400682998
1970-01-01 04:19:00,89.7618126083713
1970-01-01 04:20:00,88.09047505877993
1970-01-01 04:21:00,89.83728800409745
1970-01-01 04:22:00,86.46153799351426
1970-01-01 04:23:00,88.3335293965402
1970-01-01 04:24:00,89.5619148765796
1970-01-01 04:25:00,89.60350004781773
1970-01-01 04:26:00,197.0
1970-01-01 04:27:00,91.72217999226638
1970-01-01 04:28:00,91.29627640889466
1970-01-01 04:29:00,90.10290612694016
1970-01-01 04:30:00,91.48921260641721
1970-01-01 04:31:00,90.55915130758206
1970-01-01 04:32:00,90.53162052208978
1970-01-01 04:33:00,84.79142814871999
1970-01-01 04:34:00,94.47441950439274
1970-01-01 04:35:00,90.89977125294372
1970-01-01 04:36:00,91.67522926315301
1970-01-01 04:37:00,88.84608871301323
1970-01-01 04:38:00,89.10869958971382
1970-01-01 04:39:00,94.15615232175591
1970-01-01 04:40:00,87.38216560655954
1970-01-01 04:41:00,90.03214934103157
1970-01-01 04:42:00,87.99184990969812
1970-01-01 04:43:00,94.59648933328273
1970-01-01 04:44:00,89.96207925517368
1970-01-01 04:45:00,89.7126832373749
1970-01-01 04:46:00,92.90607029843028
1970-01-01 04:47:00,89.63365629262735
1970-01-01 04:48:00,90.65670685712932
1970-01-01 04:49:00,88.32360257981081
1970-01-01 04:50:00,92.4822924116316
1970-01-01 04:51:00,91.5535494322684
1970-01-01 04:52:00,93.88266738062268
1970-01-01 04:53:00,87.97438818749578
1970-01-01 04:54:00,86.9061332450105
1970-01-01 04:55:00,86.40275677531987
1970-01-01 04:56:00,89.33359640269937
1970-01-01 04:57:00,89.70505304733902
1970-01-01 04:58:00,90.38527454993817
1970-01-01 04:59:00,88.1238978106675
1970-01-01 05:00:00,87.83263324989521
1970-01-01 05:01:00,89.49598624864711
1970-01-01 05:02:00,89.94566063886188
1970-01-01 05:03:00,89.41053641638064
1970-01-01 05:04:00,90.36675839271277
1970-01-01 05:05:00,90.54874958702501
1970-01-01 05:06:00,85.67165713778653
1970-01-01 05:07:00,90.31154754057577
1970-01-01 05:08:00,92.0813831866672
1970-01-01 05:09:00,88.61788595668179
1970-01-01 05:10:00,86.90191736206573
1970-01-01 05:11:00,86.94392596871332
1970-01-01 05:12:00,92.61521716705388
1970-01-01 05:13:00,91.64081467687969
1970-01-01 05:14:00,90.2279053587129
1970-01-01 05:15:00,90.01462016977572
1970-01-01 05:16:00,92.9267884711275
1970-01-01 05:17:00,91.80209749403058
1970-01-01 05:18:00,93.37875944712172
1970-01-01 05:19:00,90.97539834577037
1970-01-01 05:20:00,88.9020240755313
1970-01-01 05:21:00,88.9846138094149
1970-01-01 05:22:00,84.67221941454102
1970-01-01 05:23:00,92.53249027127077
1970-01-01 05:24:00,89.64930350853804
1970-01-01 05:25:00,90.74837818388495
1970-01-01 05:26:00,37.0
1970-01-01 05:27:00,93.03019187238883
1970-01-01 05:28:00,90.79910186277885
1970-01-01 05:29:00,87.13044346071007
1970-01-01 05:30:00,89.46258719972676
1970-01-01 05:31:00,92.72256899491227
1970-01-01 05:32:00,89.79114717332227
1970-01-01 05:33:00,90.77240739126428
1970-01-01 05:34:00,89.55399210805277
1970-01-01 05:35:00,92.52286695557642
1970-01-01 05:36:00,89.25906598481886
1970-01-01 05:37:00,93.64795062322449
1970-01-01 05:38:00,92.91037103574772
1970-01-01 05:39:00,89.43675151248968
1970-01-01 05:40:00,89.56556064599722
1970-01-01 05:41:00,92.92865812278258
1970-01-01 05:42:00,93.5397823190987
1970-01-01 05:43:00,93.7193002414158
1970-01-01 05:44:00,90.7163388765846
1970-01-01 05:45:00,86.9320568079157
1970-01-01 05:46:00,87.25221097467
1970-01-01 05:47:00,94.05625611143498
1970-01-01 05:48:00,93.72679449714799
1970-01-01 05:49:00,89.0354488022513
1970-01-01 05:50:00,92.36852096931726
1970-01-01 05:51:00,89.23636553331013
1970-01-01 05:52:00,93.749922300505
1970-01-01 05:53:00,88.7672408567861
1970-01-01 05:54:00,94.81988838396703
1970-01-01 05:55:00,94.78628413485254
1970-01-01 05:56:00,91.37795071714737
1970-01-01 05:57:00,89.25336450042424
1970-01-01 05:58:00,91.97766258877151
1970-01-01 05:59:00,93.59699199481024
1970-01-01 06:00:00,91.64099281073493
1970-01-01 06:01:00,92.05659973780337
1970-01-01 06:02:00,91.6355425695431
1970-01-01 06:03:00,93.7724230228082
1970-01-01 06:04:00,92.39832919379134
1970-01-01 06:05:00,92.08942820564899
1970-01-01 06:06:00,92.33836064941457
1970-01-01 06:07:00,89.94228481263914
1970-01-01 06:08:00,95.15845612888393
1970-01-01 06:09:00,89.82459174513096
1970-01-01 06:10:00,94.13525780035873
1970-01-01 06:11:00,90.59788628234867
1970-01-01 06:12:00,92.05457537632711
1970-01-01 06:13:00,95.73493490966413
1970-01-01 06:14:00,96.32092422915288
1970-01-01 06:15:00,94.29502077527971
1970-01-01 06:16:00,93.9669001781266
1970-01-01 06:17:00,94.51191872990553
1970-01-01 06:18:00,89.50514081532404
1970-01-01 06:19:00,91.10905397077079
1970-01-01 06:20:00,93.30966933860145
1970-01-01 06:21:00,94.49146007065568
1970-01-01 06:22:00,91.48234029340855
1970-01-01 06:23:00,94.45565917056001
1970-01-01 06:24:00,92.32756474420296
1970-01-01 06:25:00,94.35138799918343
1970-01-01 06:26:00,90.51175218629929
1970-01-01 06:27:00,93.64779254577465
1970-01-01 06:28:00,96.3680996852445
1970-01-01 06:29:00,93.13036116754573
1970-01-01 06:30:00,93.30972774489295
1970-01-01 06:31:00,94.02343342928916
1970-01-01 06:32:00,93.33826245629659
1970-01-01 06:33:00,93.130035196443
1970-01-01 06:34:00,90.71335775537504
1970-01-01 06:35:00,92.45797700684197
1970-01-01 06:36:00,93.04708579672267
1970-01-01 06:37:00,90.50720242480303
1970-01-01 06:38:00,94.32912070039059
1970-01-01 06:39:00,91.79965404812945
1970-01-01 06:40:00,95.27615164119146
1970-01-01 06:41:00,94.89485363242461
1970-01-01 06:42:00,93.97997162866494
1970-01-01 06:43:00,91.36831204656231
1970-01-01 06:44:00,94.21704912503185
1970-01-01 06:45:00,94.08218685986077
1970-01-01 06:46:00,93.70100828082084
1970-01-01 06:47:00,92.69009045203617
1970-01-01 06:48:00,92.8083670682067
1970-01-01 06:49:00,95.10104313150916
1970-01-01 06:50:00,95.35740359336222
1970-01-01 06:51:00,97.26598416226506
1970-01-01 06:52:00,97.52286896787184
1970-01-01 06:53:00,95.4990108775826
1970-01-01 06:54:00,94.56212405159056
1970-01-01 06:55:00,92.95628158539137
1970-01-01 06:56:00,93.80765187885142
1970-01-01 06:57:00,93.95205511410819
1970-01-01 06:58:00,94.4893528155822
1970-01-01 06:59:00,96.68439002778106
1970-01-01 07:00:00,95.5949843649248
1970-01-01 07:01:00,93.38135601208842
1970-01-01 07:02:00,94.82525205022327
1970-01-01 07:03:00,98.28587107222452
1970-01-01 07:04:00,98.4802209291903
1970-01-01 07:05:00,97.27556940060765
1970-01-01 07:06:00,94.53637735184903
1970-01-01 07:07:00,95.69290031710956
1970-01-01 07:08:00,95.35898056752933
1970-01-01 07:09:00,95.0610365982904
1970-01-01 07:10:00,95.81161936887102
1970-01-01 07:11:00,96.73410277046698
1970-01-01 07:12:00,99.30787884354864
1970-01-01 07:13:00,98.85139888210603
1970-01-01 07:14:00,99.58521182201008
1970-01-01 07:15:00,96.15058299775865
1970-01-01 07:16:00,94.53103486170696
1970-01-01 07:17:00,96.8943344603528
1970-01-01 07:18:00,100.26671175370453
1970-01-01 07:19:00,93.39228301699839
1970-01-01 07:20:00,99.28660629885849
1970-01-01 07:21:00,78.0
1970-01-01 07:22:00,96.3948051751695
1970-01-01 07:23:00,97.26712373607492
1970-01-01 07:24:00,97.54033786992466
1970-01-01 07:25:00,98.38098478051734
1970-01-01 07:26:00,99.51120098905382
1970-01-01 07:27:00,97.4032276200484
1970-01-01 07:28:00,103.18075350506277
1970-01-01 07:29:00,96.72961457395598
1970-01-01 07:30:00,100.99894298932968
1970-01-01 07:31:00,98.13931054646217
1970-01-01 07:32:00,96.47880497631613
1970-01-01 07:33:00,98.61944331007557
1970-01-01 07:34:00,99.23327007598137
1970-01-01 07:35:00,94.73245385880725
1970-01-01 07:36:00,93.89053207678444
1970-01-01 07:37:00,96.94171616742648
1970-01-01 07:38:00,95.232103881343
1970-01-01 07:39:00,96.88397732395298
1970-01-01 07:40:00,97.5160746270605
1970-01-01 07:41:00,99.97420362557503
1970-01-01 07:42:00,100.78145671203154
1970-01-01 07:43:00,98.07032739248307
1970-01-01 07:44:00,99.77267833386199
1970-01-01 07:45:00,99.07845518137542
1970-01-01 07:46:00,97.58055050709319
1970-01-01 07:47:00,98.20855867053945
1970-01-01 07:48:00,96.32377225103858
1970-01-01 07:49:00,101.59455132036169
1970-01-01 07:50:00,102.21877474150776
1970-01-01 07:51:00,95.96298096912065
1970-01-01 07:52:00,101.44957466134484
1970-01-01 07:53:00,98.62447097521678
1970-01-01 07:54:00,113.0
1970-01-01 07:55:00,99.4651288880134
1970-01-01 07:56:00,96.5598951325909
1970-01-01 07:57:00,98.40944802903302
1970-01-01 07:58:00,102.72477519750001
1970-01-01 07:59:00,103.92108054104065
1970-01-01 08:00:00,99.88804894935184
1970-01-01 08:01:00,101.26839297435419
1970-01-01 08:02:00,95.59912665967434
1970-01-01 08:03:00,101.27746550261722
1970-01-01 08:04:00,99.2572084509811
1970-01-01 08:05:00,100.89358655767387
1970-01-01 08:06:00,101.47532454441082
1970-01-01 08:07:00,101.05905494596973
1970-01-01 08:08:00,98.09325968506337
1970-01-01 08:09:00,99.39342146025413
1970-01-01 08:10:00,100.19642245029848
1970-01-01 08:11:00,99.93509129105924
1970-01-01 08:12:00,100.4143627168973
1970-01-01 08:13:00,103.59643835267354
1970-01-01 08:14:00,101.07726041367721
1970-01-01 08:15:00,101.4396716665502
1970-01-01 08:16:00,103.10159524466616
1970-01-01 08:17:00,101.51494058809553
1970-01-01 08:18:00,99.53457485129299
1970-01-01 08:19:00,103.83332444045018
1970-01-01 08:20:00,104.5655137559254
1970-01-01 08:21:00,98.67938387402786
1970-01-01 08:22:00,102.20468588250985
1970-01-01 08:23:00,101.95329241476722
1970-01-01 08:24:00,102.48125352211343
1970-01-01 08:25:00,100.44226784544708
1970-01-01 08:26:00,101.98300171007267
1970-01-01 08:27:00,100.0035976496224
1970-01-01 08:28:00,104.23418561245246
1970-01-01 08:29:00,102.59519554639135
1970-01-01 08:30:00,102.7417095706169
1970-01-01 08:31:00,103.35380869645036
1970-01-01 08:32:00,101.90366983356947
1970-01-01 08:33:00,107.49803402757215
1970-01-01 08:34:00,103.23100206781297
1970-01-01 08:35:00,108.35794623319987
1970-01-01 08:36:00,102.22996384443236
1970-01-01 08:37:00,105.08212264352349
1970-01-01 08:38:00,102.1404213260218
1970-01-01 08:39:00,106.55727262238197
1970-01-01 08:40:00,104.62949086528701
1970-01-01 08:41:00,104.21203502563856
1970-01-01 08:42:00,107.05702763764023
1970-01-01 08:43:00,103.64981884414692
1970-01-01 08:44:00,104.83400266867568
1970-01-01 08:45:00,103.05625774681604
1970-01-01 08:46:00,104.14855484716385
1970-01-01 08:47:00,103.81439743231292
1970-01-01 08:48:00,105.48495244398325
1970-01-01 08:49:00,104.27732920007878
1970-01-01 08:50:00,106.65081568214472
1970-01-01 08:51:00,106.21398028903977
1970-01-01 08:52:00,105.79680274350244
1970-01-01 08:53:00,108.81796524993916
1970-01-01 08:54:00,102.90344487703236
1970-01-01 08:55:00,105.08933793303885
1970-01-01 08:56:00,103.98436051884856
1970-01-01 08:57:00,103.28170920058311
1970-01-01 08:58:00,109.35266392762665
1970-01-01 08:59:00,103.20637110951166
1970-01-01 09:00:00,108.85773588279392
1970-01-01 09:01:00,109.3384523786916
1970-01-01 09:02:00,106.59379713492064
1970-01-01 09:03:00,105.52501616260483
1970-01-01 09:04:00,107.83337153271307
1970-01-01 09:05:00,109.90660834228821
1970-01-01 09:06:00,105.83908260737043
1970-01-01 09:07:00,108.41307686718457
1970-01-01 09:08:00,105.48954696566462
1970-01-01 09:09:00,103.58657882577926
1970-01-01 09:10:00,106.0742743301646
1970-01-01 09:11:00,106.2588461803426
1970-01-01 09:12:00,105.50249945142994
1970-01-01 09:13:00,108.54060796022137
1970-01-01 09:14:00,106.88666067908973
1970-01-01 09:15:00,106.6313314386144
1970-01-01 09:16:00,110.82687365058058
1970-01-01 09:17:00,111.88271327508778
1970-01-01 09:18:00,109.14494636225619
1970-01-01 09:19:00,111.77360617049354
1970-01-01 09:20:00,108.60482848734414
1970-01-01 09:21:00,107.89973381684871
1970-01-01 09:22:00,106.89634852724944
1970-01-01 09:23:00,106.52283890110951
1970-01-01 09:24:00,111.42073982069572
1970-01-01 09:25:00,110.8507549344338
1970-01-01 09:26:00,109.21895651808545
1970-01-01 09:27:00,111.80243046620576
1970-01-01 09:28:00,108.88642632873425
1970-01-01 09:29:00,110.47346131304329
1970-01-01 09:30:00,110.3503765637938
1970-01-01 09:31:00,113.38935886652675
1970-01-01 09:32:00,112.30951807039392
1970-01-01 09:33:00,111.16860047997396
1970-01-01 09:34:00,113.30110302406385
1970-01-01 09:35:00,111.82580332044762
1970-01-01 09:36:00,108.08557377904954
1970-01-01 09:37:00,111.37907660657555
1970-01-01 09:38:00,110.76498287079454
1970-01-01 09:39:00,114.93411008693357
1970-01-01 09:40:00,112.11279203036507
1970-01-01 09:41:00,109.9414416723322
1970-01-01 09:42:00,110.50541871614115
1970-01-01 09:43:00,113.83328729724094
1970-01-01 09:44:00,113.52568168518889
1970-01-01 09:45:00,110.78027639111515
1970-01-01 09:46:00,114.59322518353726
1970-01-01 09:47:00,110.53800213763007
1970-01-01 09:48:00,110.58466656103704
1970-01-01 09:49:00,108.0167121726677
1970-01-01 09:50:00,111.80434298261487
1970-01-01 09:51:00,112.58369162093979
1970-01-01 09:52:00,115.99165351036105
1970-01-01 09:53:00,112.10397828593133
1970-01-01 09:54:00,114.66592590392688
1970-01-01 09:55:00,114.96536853629378
1970-01-01 09:56:00,111.25947075111728
1970-01-01 09:57:00,111.02605596627711
1970-01-01 09:58:00,116.256703352457
1970-01-01 09:59:00,114.96219091329806
1970-01-01 10:00:00,114.52429811210442
1970-01-01 10:01:00,114.0599210302913
1970-01-01 10:02:00,116.8754754357841
1970-01-01 10:03:00,115.11493512382584
1970-01-01 10:04:00,115.22835603844428
1970-01-01 10:05:00,116.37648138237962
1970-01-01 10:06:00,113.02225342046367
1970-01-01 10:07:00,117.05643363718517
1970-01-01 10:08:00,114.74202450300433
1970-01-01 10:09:00,117.33096572215759
1970-01-01 10:10:00,114.92169997819096
1970-01-01 10:11:00,118.42730546998132
1970-01-01 10:12:00,114.81460755816715
1970-01-01 10:13:00,116.54220721965116
1970-01-01 10:14:00,119.21466750149236
1970-01-01 10:15:00,114.89537678714954
1970-01-01 10:16:00,115.46754372107002
1970-01-01 10:17:00,117.6467096739068
1970-01-01 10:18:00,115.92575468947305
1970-01-01 10:19:00,116.09569391698025
1970-01-01 10:20:00,118.81507878251224
1970-01-01 10:21:00,118.99506891569443
1970-01-01 10:22:00,117.61842151729904
1970-01-01 10:23:00,118.70376583646511
1970-01-01 10:24:00,115.84433710712653
1970-01-01 10:25:00,118.02070357344229
1970-01-01 10:26:00,116.41565960800929
1970-01-01 10:27:00,116.67138467142253
1970-01-01 10:28:00,116.75852140837713
1970-01-01 10:29:00,117.43505437843886
1970-01-01 10:30:00,115.79759765459441
1970-01-01 10:31:00,119.06913791473994
1970-01-01 10:32:00,118.26416628203197
1970-01-01 10:33:00,118.5192346350366
1970-01-01 10:34:00,117.58860595799183
1970-01-01 10:35:00,116.49610801407532
1970-01-01 10:36:00,118.91446164947854
1970-01-01 10:37:00,121.33411318403165
1970-01-01 10:38:00,118.02257768150896
1970-01-01 10:39:00,121.18663114713699
1970-01-01 10:40:00,121.99054184930421
1970-01-01 10:41:00,118.95097950115813
1970-01-01 10:42:00,121.28645599385133
1970-01-01 10:43:00,118.75786115725623
1970-01-01 10:44:00,119.60531621570848
1970-01-01 10:45:00,119.3766641329539
1970-01-01 10:46:00,121.4201809520637
1970-01-01 10:47:00,120.00452818512244
1970-01-01 10:48:00,119.50522883501016
1970-01-01 10:49:00,115.35107622249997
1970-01-01 10:50:00,121.00803344299001
1970-01-01 10:51:00,119.23501798700482
1970-01-01 10:52:00,123.55493860077623
1970-01-01 10:53:00,122.86443366929763
1970-01-01 10:54:00,121.07736942112348
1970-01-01 10:55:00,123.84274499190414
1970-01-01 10:56:00,122.05299567540384
1970-01-01 10:57:00,123.96186918424476
1970-01-01 10:58:00,123.99237499569567
1970-01-01 10:59:00,122.18954132568732
1970-01-01 11:00:00,118.7557577651669
1970-01-01 11:01:00,122.16733134280172
1970-01-01 11:02:00,127.26194435959258
1970-01-01 11:03:00,124.24975452710689
1970-01-01 11:04:00,121.56962445081827
1970-01-01 11:05:00,122.78271735142832
1970-01-01 11:06:00,124.26125176786535
1970-01-01 11:07:00,159.0
1970-01-01 11:08:00,124.12303007810624
